Record_ID,Temperature,Humidity,Wind_Speed,Season,Is_Holiday,Rental_Count
REC_05886,7.6,89.6,0.4,Fall,No,112
REC_05887,6.7,58.9,3.3,Winter,No,10
REC_05888,-7.7,76.7,3.5,Summer,No,10
REC_05889,11.5,85.1,3.4,Fall,Yes,454
REC_05890,12.7,75.4,2.4,Winter,No,10
REC_05891,22.2,59.7,9.1,Winter,No,118
REC_05892,1.0,69.6,2.1,Winter,No,10
REC_05893,-0.2,40.7,1.8,Summer,No,334
REC_05894,19.5,48.3,0.9,Spring,No,596
REC_05895,25.1,50.9,0.3,Fall,No,834
REC_05896,-0.7,93.6,2.4,Fall,No,10
REC_05897,25.8,47.8,1.1,Spring,No,914
REC_05898,15.4,47.6,2.2,Spring,No,414
REC_05899,25.9,44.3,0.7,Winter,No,602
REC_05900,14.3,68.4,5.5,Winter,No,10
REC_05901,-10.2,62.1,24.3,Spring,No,10
REC_05902,13.5,76.3,1.2,Fall,No,157
REC_05903,25.6,70.1,5.5,Spring,No,451
REC_05904,6.1,39.3,6.2,Spring,No,139
REC_05905,11.1,47.9,16.6,Summer,No,45
REC_05906,13.2,80.5,1.3,Summer,No,388
REC_05907,-14.0,57.0,4.2,Winter,Yes,10
REC_05908,31.7,77.8,0.8,Winter,No,150
REC_05909,6.0,57.8,2.9,Fall,No,554
REC_05910,20.1,45.5,3.7,Spring,No,617
REC_05911,14.1,55.5,4.1,Spring,No,423
REC_05912,27.6,45.5,0.7,Summer,No,757
REC_05913,19.1,51.5,5.7,Fall,No,653
REC_05914,12.7,,1.6,Spring,No,540
REC_05915,6.1,67.7,0.7,Fall,Yes,824
REC_05916,23.0,36.1,2.3,Summer,No,783
REC_05917,-3.7,59.7,6.0,Spring,No,10
REC_05918,21.5,51.2,10.2,Summer,No,481
REC_05919,4.0,50.3,4.1,Summer,No,415
REC_05920,27.5,62.0,0.0,Summer,No,515
REC_05921,16.6,51.7,0.4,Spring,No,516
REC_05922,21.4,80.7,0.2,Fall,No,671
REC_05923,15.8,77.8,0.3,Spring,No,25
REC_05924,-2.5,77.7,1.4,Summer,No,10
REC_05925,6.4,52.6,1.2,Winter,No,10
REC_05926,21.7,45.6,0.4,Fall,No,722
REC_05927,16.7,61.2,6.4,Winter,No,10
REC_05928,26.8,57.7,2.9,Summer,Yes,1210
REC_05929,19.0,50.9,4.8,Spring,No,364
REC_05930,5.3,42.4,1.4,Fall,No,445
REC_05931,7.0,59.4,1.6,Winter,No,10
REC_05932,16.0,53.9,1.1,Spring,No,288
REC_05933,-8.1,70.3,1.7,Fall,No,10
REC_05934,31.7,70.0,2.8,Summer,Yes,1304
REC_05935,19.4,76.5,2.0,Summer,No,554
REC_05936,27.3,41.1,5.5,Summer,No,789
REC_05937,-0.8,66.0,6.9,Spring,No,10
REC_05938,27.4,49.1,1.9,Spring,No,891
REC_05939,37.3,41.7,0.8,Summer,No,1118
REC_05940,1.8,53.6,8.7,Summer,No,53
REC_05941,22.7,76.0,4.0,Fall,No,665
REC_05942,15.0,54.4,3.1,Winter,No,10
REC_05943,-0.4,83.5,4.1,Fall,No,10
REC_05944,19.9,68.2,0.2,Winter,Yes,462
REC_05945,23.3,54.1,0.2,Spring,No,623
REC_05946,9.0,77.4,0.5,Fall,No,217
REC_05947,26.7,66.7,0.5,Spring,No,650
REC_05948,-1.7,46.0,1.6,Spring,No,113
REC_05949,0.1,87.9,0.5,Winter,No,10
REC_05950,16.4,63.9,5.8,Winter,No,10
REC_05951,15.3,60.3,2.6,Fall,No,398
REC_05952,7.8,47.2,1.4,Fall,No,619
REC_05953,23.1,77.7,0.2,Fall,No,536
REC_05954,20.3,67.8,2.7,Winter,No,10
REC_05955,23.6,69.4,0.4,Summer,No,688
REC_05956,13.8,52.4,4.1,Summer,No,650
REC_05957,21.0,72.5,4.9,Winter,No,124
REC_05958,10.5,73.7,2.4,Fall,No,351
REC_05959,35.5,50.0,0.5,Summer,No,1131
REC_05960,6.9,38.7,4.6,Spring,No,71
REC_05961,36.1,68.7,1.1,Summer,No,1323
REC_05962,15.3,36.4,0.8,Summer,No,690
REC_05963,1.2,62.3,1.9,Winter,No,10
REC_05964,28.7,53.3,7.7,Winter,No,342
REC_05965,16.3,,1.1,Summer,No,265
REC_05966,23.5,54.1,7.1,Spring,No,477
REC_05967,27.2,76.6,0.2,Spring,No,340
REC_05968,18.4,52.3,0.3,Fall,No,993
REC_05969,9.1,75.0,3.6,Summer,No,101
REC_05970,24.8,90.9,0.6,Summer,No,690
REC_05971,15.0,44.0,1.1,Spring,No,426
REC_05972,21.9,64.4,0.4,Winter,Yes,462
REC_05973,-6.5,100.0,1.2,Summer,No,10
REC_05974,19.5,61.0,1.0,Spring,No,413
REC_05975,8.6,60.9,4.0,Summer,No,53
REC_05976,31.5,71.8,3.6,Winter,No,333
REC_05977,21.2,60.6,9.3,Fall,Yes,1107
REC_05978,17.4,34.4,3.9,Winter,No,441
REC_05979,19.9,77.0,3.6,Winter,No,10
REC_05980,5.0,30.0,3.6,Spring,No,478
REC_05981,31.2,53.7,6.4,Spring,No,656
REC_05982,34.9,78.1,1.1,Winter,No,401
REC_05983,18.9,54.7,1.1,Spring,No,332
REC_05984,30.9,49.6,4.1,Winter,No,500
REC_05985,9.3,73.2,0.8,Winter,No,10
REC_05986,7.0,47.2,7.3,Summer,No,178
REC_05987,15.4,41.7,2.3,Winter,No,126
REC_05988,19.3,64.1,1.1,Fall,No,985
REC_05989,11.1,57.3,4.5,Spring,No,10
REC_05990,20.4,41.3,1.1,Fall,No,982
REC_05991,18.1,69.6,9.9,Spring,No,121
REC_05992,5.0,67.0,12.2,Winter,No,10
REC_05993,20.2,54.6,3.3,Fall,No,642
REC_05994,23.6,55.6,0.4,Summer,No,725
REC_05995,16.7,,0.9,Winter,No,10
REC_05996,26.5,77.9,2.2,Winter,No,96
REC_05997,2.8,55.8,5.7,Winter,No,10
REC_05998,19.7,69.8,0.6,Summer,Yes,659
REC_05999,3.3,68.5,0.3,Fall,No,272
REC_06000,3.9,73.2,0.2,Winter,No,10
REC_06001,8.7,60.6,2.1,Fall,No,665
REC_06002,5.6,46.3,6.5,Winter,No,10
REC_06003,9.5,53.1,0.1,Winter,No,24
REC_06004,12.9,65.1,0.7,Winter,No,10
REC_06005,23.4,87.3,3.5,Summer,No,550
REC_06006,11.8,52.7,5.2,Winter,No,10
REC_06007,-0.9,72.1,4.9,Fall,Yes,447
REC_06008,26.4,55.1,4.6,Winter,No,10
REC_06009,6.6,61.7,0.4,Fall,No,339
REC_06010,14.4,82.7,1.5,Fall,No,283
REC_06011,19.5,71.5,12.5,Spring,No,373
REC_06012,17.0,41.4,13.5,Fall,No,543
REC_06013,25.9,51.4,2.8,Spring,No,679
REC_06014,19.8,78.8,3.7,Summer,No,521
REC_06015,6.4,62.1,9.1,Winter,No,10
REC_06016,36.8,42.8,1.8,Summer,No,1324
REC_06017,16.9,47.7,0.4,Summer,No,840
REC_06018,13.5,70.6,3.3,Fall,No,489
REC_06019,24.6,,9.7,Winter,Yes,262
REC_06020,17.5,60.3,3.6,Winter,No,10
REC_06021,19.0,97.1,4.9,Summer,No,249
REC_06022,39.9,72.4,1.6,Spring,No,833
REC_06023,12.2,56.3,0.3,Spring,No,262
REC_06024,11.8,47.8,0.6,Fall,No,829
REC_06025,16.2,45.4,12.2,Spring,No,316
REC_06026,25.7,65.0,2.0,Spring,No,524
REC_06027,-0.1,52.7,0.0,Summer,No,78
REC_06028,-4.7,85.1,9.3,Spring,No,10
REC_06029,9.1,82.0,2.1,Winter,No,10
REC_06030,-1.3,69.5,5.4,Summer,No,87
REC_06031,10.8,42.3,2.4,Summer,No,433
REC_06032,20.0,,0.3,Spring,No,714
REC_06033,6.1,78.8,2.9,Winter,No,10
REC_06034,0.7,51.6,17.9,Winter,No,10
REC_06035,15.7,76.8,0.1,Spring,No,227
REC_06036,23.6,67.1,5.5,Winter,No,58
REC_06037,-1.9,60.8,0.8,Fall,No,149
REC_06038,23.2,49.5,1.5,Fall,No,1041
REC_06039,23.2,58.6,1.4,Spring,Yes,955
REC_06040,24.5,62.8,6.9,Summer,No,627
REC_06041,27.2,75.5,2.1,Summer,No,766
REC_06042,37.0,46.7,1.8,Winter,No,545
REC_06043,11.4,56.1,5.1,Fall,No,310
REC_06044,16.1,60.7,0.2,Summer,No,550
REC_06045,10.8,69.9,0.3,Winter,No,10
REC_06046,15.0,46.4,0.1,Fall,Yes,932
REC_06047,30.3,40.3,3.5,Summer,No,1374
REC_06048,1.5,70.1,2.2,Winter,No,10
REC_06049,6.4,37.2,6.3,Spring,No,140
REC_06050,28.8,79.3,2.1,Spring,No,689
REC_06051,25.2,57.7,0.8,Summer,No,972
REC_06052,11.4,36.8,4.9,Winter,No,71
REC_06053,23.5,52.8,1.0,Fall,Yes,1350
REC_06054,18.4,65.7,8.2,Spring,Yes,766
REC_06055,30.0,52.0,0.9,Fall,No,1286
REC_06056,15.7,60.3,0.6,Winter,No,55
REC_06057,25.3,71.1,2.0,Spring,Yes,686
REC_06058,41.4,57.0,0.2,Summer,No,1624
REC_06059,21.0,45.9,0.1,Spring,No,1030
REC_06060,15.5,55.5,2.1,Summer,No,242
REC_06061,22.2,81.2,0.7,Fall,No,720
REC_06062,11.3,85.3,0.0,Spring,No,293
REC_06063,38.9,29.7,1.1,Winter,No,1104
REC_06064,16.8,76.4,1.9,Fall,No,663
REC_06065,12.3,63.8,1.5,Fall,No,293
REC_06066,6.6,73.9,0.4,Summer,No,222
REC_06067,26.0,51.7,2.6,Winter,No,360
REC_06068,23.7,33.5,3.7,Fall,No,1237
REC_06069,10.0,68.8,3.4,Spring,Yes,306
REC_06070,20.8,45.9,1.5,Summer,No,632
REC_06071,-0.1,39.2,0.4,Winter,No,10
REC_06072,16.8,40.2,2.1,Summer,No,664
REC_06073,19.5,69.0,6.6,Summer,No,422
REC_06074,32.1,62.1,1.9,Fall,No,1042
REC_06075,7.3,71.7,0.7,Spring,No,10
REC_06076,2.2,70.0,0.3,Spring,No,10
REC_06077,6.0,53.7,8.6,Winter,Yes,10
REC_06078,1.6,58.9,4.1,Winter,No,10
REC_06079,28.4,52.3,1.1,Spring,No,890
REC_06080,30.5,56.8,1.1,Summer,No,1020
REC_06081,18.2,45.5,6.8,Summer,No,450
REC_06082,27.2,65.9,0.6,Spring,No,847
REC_06083,16.3,76.1,2.3,Fall,Yes,769
REC_06084,14.0,47.8,3.8,Summer,No,713
REC_06085,11.7,79.2,1.5,Spring,No,86
REC_06086,11.9,61.7,0.1,Fall,No,689
REC_06087,-0.5,63.6,0.8,Summer,No,13
REC_06088,17.6,34.5,7.0,Winter,No,263
REC_06089,14.6,32.9,2.2,Summer,No,874
REC_06090,22.5,62.2,5.1,Summer,No,913
REC_06091,15.9,71.8,2.4,Spring,No,384
REC_06092,13.4,49.9,8.6,Summer,No,491
REC_06093,6.3,85.1,7.2,Summer,No,10
REC_06094,15.7,71.0,2.0,Fall,No,169
REC_06095,22.4,46.4,1.1,Spring,No,672
REC_06096,3.6,60.5,2.8,Fall,No,154
REC_06097,15.9,97.2,3.4,Winter,No,10
REC_06098,17.3,41.4,2.1,Summer,No,711
REC_06099,7.8,67.9,5.2,Spring,No,76
REC_06100,9.1,55.2,0.6,Winter,No,10
REC_06101,17.3,70.6,1.2,Spring,No,429
REC_06102,3.7,79.0,3.5,Summer,Yes,324
REC_06103,18.5,54.2,0.8,Spring,No,507
REC_06104,6.0,76.8,1.7,Spring,No,168
REC_06105,25.6,93.3,10.0,Fall,No,512
REC_06106,38.4,61.0,2.9,Spring,No,990
REC_06107,6.4,71.8,8.9,Spring,No,10
REC_06108,20.3,51.1,3.8,Fall,No,1111
REC_06109,7.7,,3.9,Summer,No,212
REC_06110,25.4,57.3,2.7,Winter,No,314
REC_06111,2.3,72.0,0.5,Fall,No,125
REC_06112,19.8,78.1,2.2,Summer,No,415
REC_06113,6.3,58.4,0.9,Summer,No,168
REC_06114,12.9,83.0,19.9,Winter,No,10
REC_06115,4.7,83.0,0.9,Summer,No,202
REC_06116,23.2,72.7,0.8,Fall,No,674
REC_06117,6.6,52.3,2.9,Summer,No,50
REC_06118,20.5,50.8,2.1,Winter,No,194
REC_06119,11.6,47.8,0.1,Winter,No,121
REC_06120,13.9,74.2,0.4,Fall,No,655
REC_06121,16.5,41.8,5.0,Fall,No,623
REC_06122,7.4,70.2,2.0,Summer,No,307
REC_06123,17.1,43.8,0.5,Winter,No,476
REC_06124,30.3,72.4,1.9,Winter,No,154
REC_06125,7.2,60.3,0.9,Summer,No,223
REC_06126,26.7,80.0,0.8,Winter,No,10
REC_06127,30.0,77.1,9.5,Fall,No,1065
REC_06128,6.8,81.5,1.3,Fall,No,10
REC_06129,0.4,81.9,0.1,Summer,No,10
REC_06130,18.0,62.2,10.6,Summer,No,527
REC_06131,9.5,42.6,4.8,Summer,Yes,734
REC_06132,33.7,44.2,0.9,Fall,No,1207
REC_06133,15.3,28.7,1.6,Fall,No,940
REC_06134,7.0,43.7,5.9,Winter,No,143
REC_06135,3.5,61.0,1.3,Fall,Yes,637
REC_06136,25.9,51.6,2.5,Summer,No,842
REC_06137,9.3,57.3,2.3,Spring,No,10
REC_06138,15.4,67.4,1.5,Spring,No,323
REC_06139,24.6,55.4,3.1,Spring,No,770
REC_06140,10.2,43.2,1.9,Spring,No,255
REC_06141,14.5,59.2,0.1,Spring,No,422
REC_06142,14.8,46.5,5.1,Fall,No,613
REC_06143,21.8,55.9,0.4,Summer,No,455
REC_06144,20.9,80.1,1.9,Summer,No,516
REC_06145,12.8,55.9,2.6,Winter,No,197
REC_06146,15.6,86.6,3.7,Summer,No,17
REC_06147,11.3,81.5,1.6,Winter,No,10
REC_06148,0.2,51.3,4.0,Summer,No,279
REC_06149,17.6,43.3,0.4,Winter,No,174
REC_06150,33.9,59.2,3.2,Winter,No,263
REC_06151,6.2,77.3,5.3,Summer,No,10
REC_06152,7.3,52.6,6.6,Spring,Yes,718
REC_06153,6.3,73.6,2.6,Summer,No,10
REC_06154,22.2,78.1,1.1,Summer,No,553
REC_06155,19.5,48.4,0.5,Spring,No,435
REC_06156,13.4,49.9,1.3,Summer,No,519
REC_06157,5.8,70.7,2.3,Winter,Yes,10
REC_06158,15.9,62.3,0.7,Spring,Yes,762
REC_06159,-0.6,49.7,9.1,Spring,No,10
REC_06160,16.4,54.7,6.8,Fall,No,709
REC_06161,23.7,58.9,0.1,Winter,No,321
REC_06162,2.5,36.5,2.5,Winter,No,10
REC_06163,-0.3,71.5,4.7,Summer,No,10
REC_06164,30.8,52.8,0.8,Summer,No,941
REC_06165,8.9,18.2,2.2,Winter,No,446
REC_06166,26.4,59.6,1.6,Winter,Yes,693
REC_06167,13.5,48.9,0.7,Winter,Yes,367
REC_06168,13.4,85.3,2.9,Summer,No,10
REC_06169,19.4,51.2,15.2,Winter,No,10
REC_06170,6.2,43.5,1.4,Winter,No,10
REC_06171,16.3,67.6,2.4,Spring,No,343
REC_06172,11.2,50.1,1.2,Winter,No,10
REC_06173,1.8,48.3,6.3,Fall,No,279
REC_06174,18.4,67.6,6.0,Summer,No,221
REC_06175,12.4,44.4,0.6,Spring,No,630
REC_06176,13.4,38.1,6.9,Winter,No,10
REC_06177,2.9,85.9,0.5,Winter,No,10
REC_06178,30.9,68.7,0.3,Spring,Yes,1056
REC_06179,23.8,56.0,3.2,Spring,No,558
REC_06180,24.6,59.9,1.5,Spring,No,497
REC_06181,11.9,67.6,2.3,Fall,Yes,891
REC_06182,-2.3,74.6,3.2,Fall,No,10
REC_06183,34.5,48.7,0.2,Spring,No,1092
REC_06184,14.4,65.5,1.0,Winter,No,10
REC_06185,7.5,52.4,1.9,Summer,No,417
REC_06186,19.2,57.2,0.9,Fall,No,900
REC_06187,26.7,62.4,0.2,Summer,No,776
REC_06188,14.8,59.9,0.3,Summer,Yes,945
REC_06189,27.8,71.0,4.9,Fall,No,783
REC_06190,25.8,67.3,7.3,Summer,No,839
REC_06191,4.2,37.4,0.5,Winter,No,10
REC_06192,8.3,39.6,0.9,Fall,No,609
REC_06193,24.6,54.5,3.2,Fall,No,875
REC_06194,-12.1,87.4,9.3,Summer,Yes,10
REC_06195,13.5,47.2,1.1,Summer,Yes,1272
REC_06196,0.7,56.9,5.8,Spring,No,10
REC_06197,10.2,52.0,2.1,Fall,No,565
REC_06198,12.0,51.7,9.4,Summer,No,281
REC_06199,11.4,62.7,0.4,Winter,No,10
REC_06200,9.5,81.0,10.9,Fall,No,30
REC_06201,4.0,66.8,1.7,Spring,No,10
REC_06202,37.9,47.9,9.2,Winter,No,950
REC_06203,33.7,100.0,1.8,Spring,No,340
REC_06204,3.4,61.2,2.3,Spring,No,36
REC_06205,30.8,51.3,4.9,Winter,No,481
REC_06206,11.0,81.2,3.8,Spring,No,40
REC_06207,16.3,53.0,2.9,Spring,No,373
REC_06208,14.4,84.9,1.6,Spring,No,10
REC_06209,8.4,46.9,4.7,Spring,No,246
REC_06210,24.8,81.5,8.9,Spring,No,227
REC_06211,16.3,63.0,0.0,Fall,No,309
REC_06212,10.2,79.4,2.7,Summer,No,10
REC_06213,2.0,88.5,6.0,Fall,No,10
REC_06214,6.1,43.0,3.2,Fall,No,343
REC_06215,-1.4,79.1,4.8,Summer,No,10
REC_06216,15.1,38.9,6.8,Summer,No,498
REC_06217,3.0,44.3,4.2,Winter,No,10
REC_06218,12.3,47.9,3.8,Spring,No,658
REC_06219,28.7,67.6,10.0,Summer,No,869
REC_06220,27.0,60.5,6.0,Winter,No,304
REC_06221,14.7,57.5,5.1,Winter,No,161
REC_06222,14.1,62.2,0.3,Fall,No,586
REC_06223,33.8,68.9,0.8,Winter,No,404
REC_06224,20.2,70.0,2.4,Spring,No,212
REC_06225,11.7,76.4,3.7,Fall,No,523
REC_06226,0.7,87.3,1.1,Summer,No,75
REC_06227,18.9,59.7,0.3,Fall,No,902
REC_06228,23.3,52.2,1.1,Fall,No,1174
REC_06229,8.7,69.2,4.4,Spring,No,10
REC_06230,17.9,42.8,6.3,Spring,No,865
REC_06231,11.4,49.8,7.3,Fall,No,519
REC_06232,13.2,75.0,1.4,Summer,No,628
REC_06233,-9.9,58.1,1.4,Spring,No,10
REC_06234,12.8,41.9,1.6,Fall,No,857
REC_06235,24.7,37.7,1.4,Spring,No,792
REC_06236,8.7,60.7,3.3,Spring,No,128
REC_06237,15.5,77.1,1.3,Winter,No,10
REC_06238,7.4,76.9,0.1,Summer,No,241
REC_06239,18.6,61.7,1.7,Fall,No,332
REC_06240,12.8,90.1,0.8,Fall,No,226
REC_06241,5.6,58.4,0.1,Winter,No,10
REC_06242,28.3,57.9,1.9,Fall,No,1150
REC_06243,24.3,21.5,0.7,Fall,No,1074
REC_06244,9.0,53.3,1.8,Winter,Yes,10
REC_06245,20.0,72.8,1.0,Winter,No,10
REC_06246,20.4,83.5,2.8,Fall,Yes,947
REC_06247,21.4,47.5,14.1,Winter,No,187
REC_06248,-1.9,66.9,2.4,Spring,No,10
REC_06249,25.1,75.7,3.1,Spring,No,291
REC_06250,9.3,60.2,7.6,Spring,No,156
REC_06251,11.4,25.8,1.4,Spring,No,672
REC_06252,41.4,63.7,0.5,Winter,No,771
REC_06253,18.0,71.4,1.0,Summer,No,833
REC_06254,11.1,45.8,1.5,Summer,No,611
REC_06255,-7.1,56.2,3.1,Fall,Yes,524
REC_06256,28.9,42.7,0.0,Summer,No,1371
REC_06257,1.5,21.4,5.8,Spring,Yes,772
REC_06258,5.0,75.4,0.2,Winter,No,10
REC_06259,11.7,59.9,6.9,Spring,No,335
REC_06260,29.2,84.0,9.0,Spring,No,341
REC_06261,22.7,72.9,13.8,Winter,No,10
REC_06262,13.4,54.7,5.0,Spring,No,145
REC_06263,18.1,58.8,0.5,Spring,No,632
REC_06264,9.0,68.5,3.7,Winter,No,10
REC_06265,16.4,74.5,0.7,Winter,No,10
REC_06266,15.7,64.8,6.8,Fall,No,615
REC_06267,24.7,76.6,1.1,Fall,No,787
REC_06268,24.7,55.5,1.2,Spring,No,716
REC_06269,19.9,45.0,7.5,Fall,Yes,1323
REC_06270,11.4,59.0,0.0,Summer,No,312
REC_06271,22.4,63.1,0.6,Summer,Yes,888
REC_06272,14.1,42.0,1.6,Spring,No,406
REC_06273,4.2,39.9,3.6,Fall,No,555
REC_06274,11.0,66.7,3.1,Spring,No,19
REC_06275,15.8,53.9,3.3,Fall,No,1005
REC_06276,24.1,57.5,6.4,Winter,Yes,618
REC_06277,13.2,54.6,0.4,Winter,Yes,362
REC_06278,2.9,82.8,2.2,Winter,No,10
REC_06279,15.6,78.9,3.9,Winter,No,10
REC_06280,16.1,41.4,3.0,Spring,No,342
REC_06281,16.9,52.0,1.8,Spring,No,507
REC_06282,24.2,72.8,0.1,Spring,No,431
REC_06283,25.2,69.0,0.2,Summer,No,731
REC_06284,9.1,59.4,0.4,Winter,No,10
REC_06285,8.8,42.9,1.3,Winter,No,10
REC_06286,4.6,49.8,0.4,Winter,No,10
REC_06287,22.0,52.2,1.7,Fall,No,773
REC_06288,29.5,64.2,0.6,Fall,No,1166
REC_06289,11.8,85.6,4.5,Summer,No,136
REC_06290,12.6,49.7,6.2,Summer,No,378
REC_06291,29.7,44.6,1.5,Fall,No,1518
REC_06292,20.1,58.4,2.1,Fall,Yes,1380
REC_06293,19.4,75.5,9.2,Spring,Yes,746
REC_06294,3.1,38.3,2.3,Spring,No,67
REC_06295,21.8,81.8,15.9,Fall,No,552
REC_06296,5.7,57.4,0.5,Winter,No,10
REC_06297,3.7,49.0,5.9,Fall,No,224
REC_06298,11.5,36.0,2.1,Spring,Yes,838
REC_06299,9.1,70.6,0.1,Summer,No,60
REC_06300,12.8,57.4,10.8,Fall,No,341
REC_06301,0.6,62.6,10.1,Fall,No,10
REC_06302,24.6,46.5,1.4,Winter,No,495
REC_06303,26.3,55.2,9.2,Summer,No,738
REC_06304,-4.5,52.7,0.5,Winter,Yes,10
REC_06305,24.8,58.5,3.4,Summer,No,836
REC_06306,6.9,50.0,0.6,Winter,No,10
REC_06307,23.6,37.0,0.8,Summer,No,1134
REC_06308,14.3,100.0,4.5,Fall,No,182
REC_06309,15.3,39.5,1.4,Fall,Yes,1027
REC_06310,13.1,62.7,0.0,Fall,No,491
REC_06311,27.1,33.4,1.6,Spring,No,781
REC_06312,2.6,30.0,0.8,Summer,No,500
REC_06313,21.1,61.5,3.4,Summer,No,780
REC_06314,26.0,62.6,0.6,Winter,No,13
REC_06315,22.2,78.9,5.5,Spring,No,276
REC_06316,38.2,66.0,0.9,Winter,No,745
REC_06317,9.7,57.8,1.5,Spring,No,10
REC_06318,24.6,45.8,1.1,Winter,No,298
REC_06319,13.9,82.5,3.1,Spring,No,45
REC_06320,27.3,73.9,0.3,Winter,No,336
REC_06321,14.9,41.3,2.0,Winter,No,186
REC_06322,11.1,60.6,1.2,Spring,No,321
REC_06323,28.1,62.2,6.5,Summer,No,864
REC_06324,10.1,54.8,0.2,Winter,No,10
REC_06325,0.9,71.6,5.3,Spring,No,10
REC_06326,9.8,72.5,0.6,Spring,Yes,359
REC_06327,21.2,57.1,0.3,Summer,No,294
REC_06328,28.9,55.8,0.7,Summer,No,678
REC_06329,16.1,82.5,0.3,Summer,Yes,686
REC_06330,28.2,74.0,2.2,Summer,No,673
REC_06331,1.4,61.1,13.3,Winter,No,10
REC_06332,10.6,35.6,0.1,Winter,No,83
REC_06333,12.1,65.2,1.9,Fall,Yes,1063
REC_06334,13.9,70.5,1.5,Winter,Yes,258
REC_06335,15.8,18.7,1.2,Fall,No,1166
REC_06336,21.9,,1.2,Fall,No,639
REC_06337,10.6,53.7,6.8,Winter,No,10
REC_06338,16.4,56.7,0.1,Fall,No,829
REC_06339,14.5,46.4,4.5,Summer,No,570
REC_06340,5.7,57.8,0.9,Fall,No,451
REC_06341,13.9,80.9,1.5,Winter,No,10
REC_06342,13.6,53.3,1.6,Spring,No,376
REC_06343,13.3,74.5,1.1,Winter,No,10
REC_06344,15.3,47.9,0.3,Spring,No,396
REC_06345,15.8,71.4,0.4,Spring,No,131
REC_06346,10.7,60.0,1.1,Fall,No,240
REC_06347,27.7,65.3,5.2,Fall,No,1012
REC_06348,3.3,60.1,0.4,Spring,No,10
REC_06349,7.8,69.6,4.1,Fall,No,466
REC_06350,42.8,21.5,1.0,Summer,No,1741
REC_06351,4.6,38.7,6.4,Winter,No,10
REC_06352,1.5,66.3,1.7,Fall,No,10
REC_06353,22.3,29.3,0.6,Spring,No,994
REC_06354,-5.8,52.0,12.8,Spring,No,10
REC_06355,12.6,59.2,0.6,Winter,No,10
REC_06356,36.5,47.6,2.5,Fall,No,1472
REC_06357,-0.4,49.6,2.5,Fall,No,294
REC_06358,-4.8,64.1,1.4,Spring,No,10
REC_06359,0.0,75.1,9.1,Winter,Yes,10
REC_06360,24.0,45.6,5.6,Spring,No,803
REC_06361,26.2,51.4,5.3,Winter,No,347
REC_06362,9.9,49.0,11.0,Fall,No,537
REC_06363,21.8,23.7,1.8,Fall,No,1299
REC_06364,28.9,62.1,0.3,Winter,Yes,682
REC_06365,32.9,74.0,4.4,Spring,No,616
REC_06366,12.5,75.2,1.4,Spring,No,436
REC_06367,-8.0,46.9,0.6,Spring,No,10
REC_06368,6.8,41.2,2.0,Winter,No,10
REC_06369,10.7,60.3,7.8,Winter,No,10
REC_06370,12.4,72.4,0.6,Spring,No,10
REC_06371,13.1,62.3,5.7,Spring,Yes,495
REC_06372,26.2,64.3,1.6,Winter,No,32
REC_06373,27.7,77.1,0.4,Winter,No,197
REC_06374,13.3,48.9,5.7,Spring,Yes,769
REC_06375,26.0,56.7,10.5,Spring,No,718
REC_06376,18.6,84.5,1.0,Fall,No,466
REC_06377,15.6,57.0,1.1,Summer,No,691
REC_06378,24.1,41.0,1.5,Winter,No,488
REC_06379,15.7,50.0,5.0,Summer,No,915
REC_06380,35.6,45.9,0.0,Winter,No,959
REC_06381,0.6,65.4,0.8,Fall,No,376
REC_06382,9.8,46.6,3.7,Winter,No,10
REC_06383,13.7,64.1,1.6,Winter,No,10
REC_06384,19.4,49.0,1.2,Summer,No,768
REC_06385,27.7,28.1,6.2,Fall,No,1594
REC_06386,14.8,64.6,7.5,Fall,No,562
REC_06387,0.8,62.2,8.9,Fall,No,10
REC_06388,23.4,67.8,1.0,Fall,No,859
REC_06389,22.5,49.9,7.3,Winter,No,18
REC_06390,-4.4,48.3,4.0,Summer,No,10
REC_06391,15.0,66.0,0.5,Fall,No,644
REC_06392,-0.9,82.8,2.8,Spring,No,10
REC_06393,8.4,60.2,0.1,Fall,No,329
REC_06394,6.0,66.4,3.7,Summer,No,27
REC_06395,23.1,55.2,4.0,Summer,No,517
REC_06396,16.2,36.8,4.7,Summer,No,678
REC_06397,2.1,74.5,0.6,Summer,No,10
REC_06398,23.8,73.6,3.0,Spring,No,388
REC_06399,0.7,70.7,0.6,Fall,No,117
REC_06400,18.3,57.3,8.8,Winter,No,10
REC_06401,6.9,69.0,3.4,Winter,No,10
REC_06402,11.3,73.4,0.3,Spring,No,91
REC_06403,20.0,84.3,0.6,Fall,Yes,919
REC_06404,20.2,74.8,3.3,Fall,No,586
REC_06405,28.4,61.0,1.9,Winter,No,357
REC_06406,14.2,40.4,4.0,Spring,No,211
REC_06407,18.1,62.3,1.0,Winter,No,111
REC_06408,10.6,63.8,3.2,Spring,No,84
REC_06409,16.8,70.6,0.6,Summer,No,350
REC_06410,19.4,80.3,2.4,Fall,No,263
REC_06411,14.0,58.6,9.5,Fall,No,451
REC_06412,-3.0,91.5,3.0,Fall,No,10
REC_06413,18.3,33.6,0.2,Fall,No,1031
REC_06414,18.6,66.3,13.5,Fall,No,518
REC_06415,8.2,48.0,0.5,Fall,Yes,908
