Student_ID,Study_Hours,Attendance_Rate,Mock_Score,Sleep_Hours,Academy_Type,Pass
STU_06359,10.0,90.1,74.7,6.6,Offline,1
STU_06360,34.0,60.6,54.0,4.7,Self_Study,1
STU_06361,36.2,66.4,72.9,6.4,Online,1
STU_06362,19.9,64.0,53.4,5.4,Offline,1
STU_06363,31.8,38.7,66.4,6.3,Offline,1
STU_06364,38.9,77.1,50.7,6.2,Online,1
STU_06365,42.9,89.0,51.1,6.0,Self_Study,1
STU_06366,22.5,90.2,31.8,9.7,Online,0
STU_06367,2.0,61.9,69.2,9.2,Offline,0
STU_06368,16.8,56.2,66.7,8.6,Self_Study,1
STU_06369,20.7,75.3,67.7,9.2,Offline,1
STU_06370,22.4,87.4,65.0,8.6,Self_Study,1
STU_06371,23.1,77.3,46.3,6.5,Online,1
STU_06372,36.2,79.3,77.4,6.3,Offline,1
STU_06373,37.7,92.1,77.9,6.9,Offline,1
STU_06374,23.3,63.9,45.8,6.2,Offline,1
STU_06375,36.0,71.7,69.6,4.9,Online,1
STU_06376,28.6,99.5,75.7,6.9,Offline,1
STU_06377,25.6,72.0,51.5,4.2,Online,0
STU_06378,34.1,56.0,54.7,6.7,Online,1
STU_06379,25.7,65.0,69.6,5.0,Offline,1
STU_06380,45.6,60.9,32.8,6.4,Offline,1
STU_06381,10.6,80.4,40.4,6.8,Self_Study,0
STU_06382,19.8,61.6,42.2,6.0,Offline,1
STU_06383,23.7,79.1,27.7,4.0,Offline,1
STU_06384,29.4,64.0,79.5,4.7,Online,1
STU_06385,37.7,43.1,24.2,7.2,Online,1
STU_06386,24.8,,66.2,5.7,Offline,1
STU_06387,10.8,77.2,74.6,7.3,Online,1
STU_06388,33.4,82.8,54.7,6.5,Offline,1
STU_06389,32.5,64.9,48.0,6.2,Online,0
STU_06390,5.6,63.3,64.2,7.0,Online,1
STU_06391,25.0,,60.0,5.5,Self_Study,1
STU_06392,9.1,97.8,78.1,7.1,Self_Study,1
STU_06393,18.4,75.2,12.7,5.9,Online,0
STU_06394,16.0,,43.5,10.0,Online,1
STU_06395,33.1,70.2,70.1,4.8,Self_Study,1
STU_06396,26.2,51.8,60.9,6.0,Self_Study,1
STU_06397,12.1,89.5,73.5,6.0,Self_Study,1
STU_06398,33.8,88.6,64.7,4.5,Online,1
STU_06399,10.7,85.7,57.6,7.6,Offline,1
STU_06400,28.3,72.3,54.6,5.9,Online,1
STU_06401,16.9,84.0,100.0,3.0,Online,1
STU_06402,21.3,88.4,87.6,7.5,Online,1
STU_06403,30.0,99.3,68.9,5.5,Online,1
STU_06404,30.2,89.8,61.4,6.3,Self_Study,1
STU_06405,38.4,76.0,69.7,7.5,Offline,1
STU_06406,24.2,55.4,74.9,6.0,Offline,1
STU_06407,28.1,77.3,67.5,5.9,Self_Study,1
STU_06408,20.6,78.8,46.5,10.0,Online,1
STU_06409,26.8,85.6,92.1,3.3,Online,1
STU_06410,29.4,95.3,64.4,4.6,Online,1
STU_06411,24.0,73.6,96.3,4.9,Self_Study,1
STU_06412,7.0,100.0,63.4,9.2,Offline,1
STU_06413,28.3,48.6,55.6,5.5,Offline,1
STU_06414,28.6,81.3,84.9,6.9,Self_Study,1
STU_06415,18.2,63.0,65.4,5.8,Online,1
STU_06416,12.2,46.4,62.4,7.4,Online,0
STU_06417,39.8,72.0,38.4,6.5,Offline,0
STU_06418,29.9,53.1,71.9,6.9,Self_Study,1
STU_06419,22.7,72.6,51.1,8.4,Online,0
STU_06420,13.6,75.5,51.9,7.2,Online,1
STU_06421,16.8,91.8,51.2,5.4,Offline,1
STU_06422,38.0,52.4,67.9,7.0,Online,1
STU_06423,26.4,88.6,32.4,10.0,Offline,0
STU_06424,19.5,76.5,56.2,7.3,Offline,1
STU_06425,30.1,90.4,77.6,6.7,Offline,1
STU_06426,16.9,68.5,37.6,4.4,Self_Study,1
STU_06427,40.0,55.0,63.1,7.6,Offline,1
STU_06428,38.5,56.7,48.6,7.8,Online,1
STU_06429,20.3,55.6,52.7,7.0,Offline,1
STU_06430,18.7,82.2,89.8,6.7,Online,1
STU_06431,1.0,97.2,30.3,10.0,Self_Study,1
STU_06432,10.2,66.5,73.8,7.8,Offline,0
STU_06433,11.6,84.4,51.4,8.4,Offline,0
STU_06434,26.4,52.1,50.5,6.6,Self_Study,1
STU_06435,21.7,77.7,40.0,6.3,Offline,1
STU_06436,11.5,85.0,73.6,7.4,Self_Study,1
STU_06437,22.2,53.3,56.6,6.3,Online,1
STU_06438,30.1,71.9,54.3,6.4,Online,1
STU_06439,30.3,85.7,62.0,7.2,Self_Study,0
STU_06440,6.0,31.0,56.9,5.7,Online,0
STU_06441,23.7,95.0,24.0,6.8,Offline,1
STU_06442,11.2,80.3,51.2,6.6,Offline,0
STU_06443,34.0,85.8,76.1,8.0,Offline,1
STU_06444,32.8,68.8,32.9,5.6,Self_Study,0
STU_06445,16.0,49.2,40.4,3.5,Offline,1
STU_06446,17.3,83.0,52.3,6.0,Self_Study,1
STU_06447,20.4,,46.9,7.1,Offline,1
STU_06448,2.5,75.5,59.5,7.9,Offline,1
STU_06449,28.4,91.3,40.3,5.5,Offline,1
STU_06450,22.3,86.4,53.0,7.3,Self_Study,1
STU_06451,34.7,100.0,59.1,8.2,Online,1
STU_06452,14.0,77.3,71.7,7.6,Offline,1
STU_06453,18.8,64.6,82.4,5.3,Online,1
STU_06454,9.9,72.2,55.3,5.5,Online,0
STU_06455,15.0,81.2,94.0,7.2,Self_Study,1
STU_06456,13.2,90.2,56.7,8.9,Online,1
STU_06457,35.0,53.0,74.9,6.5,Offline,1
STU_06458,18.0,75.1,94.8,6.3,Offline,1
STU_06459,26.2,99.1,62.5,4.4,Self_Study,1
STU_06460,21.2,71.4,35.3,6.0,Self_Study,1
STU_06461,12.3,89.0,61.6,5.4,Online,1
STU_06462,23.3,82.4,49.0,6.5,Offline,1
STU_06463,31.0,89.3,55.1,4.2,Online,1
STU_06464,12.9,62.9,95.7,6.0,Offline,1
STU_06465,33.1,62.9,38.0,5.0,Offline,1
STU_06466,16.5,75.3,65.4,7.9,Online,1
STU_06467,20.2,52.0,44.2,5.2,Self_Study,1
STU_06468,30.3,71.0,54.5,5.6,Online,1
STU_06469,18.4,78.8,73.4,6.9,Online,1
STU_06470,25.4,100.0,65.7,5.8,Online,1
STU_06471,21.9,81.0,55.9,10.0,Online,1
STU_06472,26.3,84.4,48.3,7.9,Offline,1
STU_06473,1.2,92.5,65.7,6.5,Online,1
STU_06474,6.7,60.5,90.7,7.1,Self_Study,1
STU_06475,31.2,72.5,43.8,3.0,Self_Study,1
STU_06476,35.4,100.0,94.4,8.3,Offline,1
STU_06477,15.9,73.8,81.6,7.3,Offline,0
STU_06478,22.6,91.7,84.6,6.4,Self_Study,1
STU_06479,27.9,89.5,65.6,7.3,Self_Study,1
STU_06480,31.9,52.8,81.1,7.5,Online,1
STU_06481,4.7,79.7,41.8,5.9,Self_Study,1
STU_06482,16.1,77.2,48.0,7.1,Online,1
STU_06483,21.7,79.9,73.8,8.1,Offline,1
STU_06484,32.0,63.7,65.3,7.2,Offline,1
STU_06485,50.0,58.2,57.3,6.1,Offline,0
STU_06486,22.7,67.9,15.0,6.9,Online,0
STU_06487,10.9,73.5,52.2,8.6,Online,1
STU_06488,29.0,92.8,38.9,7.7,Self_Study,0
STU_06489,38.2,100.0,68.9,4.8,Self_Study,0
STU_06490,26.1,95.9,56.6,7.4,Offline,0
STU_06491,15.9,87.9,48.7,7.2,Offline,1
STU_06492,34.6,59.9,100.0,8.2,Offline,1
STU_06493,31.6,68.9,78.7,6.5,Offline,1
STU_06494,14.7,78.1,79.0,5.9,Online,0
STU_06495,28.8,65.5,99.6,4.4,Offline,1
STU_06496,35.0,83.7,74.4,5.5,Self_Study,1
STU_06497,36.8,85.8,46.1,8.3,Self_Study,1
STU_06498,24.3,83.0,44.0,6.8,Offline,1
STU_06499,21.4,90.4,77.4,6.4,Online,1
STU_06500,37.3,61.4,22.9,8.4,Self_Study,1
STU_06501,12.9,89.0,58.6,8.1,Offline,1
STU_06502,29.4,64.6,20.9,5.4,Offline,0
STU_06503,11.3,60.9,61.8,8.3,Online,1
STU_06504,35.7,83.0,75.4,4.0,Self_Study,1
STU_06505,22.4,93.2,65.0,7.2,Online,0
STU_06506,37.7,82.3,76.9,7.0,Offline,1
STU_06507,29.9,75.3,95.4,8.2,Offline,1
STU_06508,12.8,79.7,57.4,7.1,Offline,1
STU_06509,39.2,77.0,100.0,6.1,Offline,1
STU_06510,40.5,58.1,63.8,6.3,Offline,0
STU_06511,33.8,56.4,77.1,10.0,Online,1
STU_06512,17.4,73.8,49.0,6.6,Offline,1
STU_06513,21.9,76.2,89.1,7.4,Online,1
STU_06514,26.5,75.2,78.8,3.5,Offline,1
STU_06515,18.0,85.1,86.5,5.3,Offline,1
STU_06516,41.9,71.8,61.0,7.3,Offline,1
STU_06517,26.4,83.4,37.4,4.1,Offline,1
STU_06518,1.0,72.8,68.3,7.3,Offline,1
STU_06519,28.4,100.0,29.5,5.4,Online,1
STU_06520,21.5,76.2,53.9,4.9,Offline,1
STU_06521,24.3,100.0,63.4,5.4,Online,1
STU_06522,21.3,80.3,100.0,8.8,Offline,1
STU_06523,33.1,71.8,65.7,7.0,Offline,0
STU_06524,36.2,61.5,62.5,5.1,Online,1
STU_06525,27.8,53.4,58.9,7.7,Offline,0
STU_06526,21.6,60.1,35.8,7.7,Self_Study,1
STU_06527,24.6,61.8,61.5,5.9,Offline,1
STU_06528,25.2,80.9,61.9,7.9,Offline,1
STU_06529,17.0,67.1,42.6,8.0,Self_Study,0
STU_06530,30.8,77.8,38.6,7.8,Offline,0
STU_06531,29.6,94.2,51.3,5.5,Self_Study,1
STU_06532,40.4,73.7,61.2,4.7,Online,0
STU_06533,37.6,100.0,51.8,4.0,Online,1
STU_06534,18.1,57.4,41.1,5.5,Online,1
STU_06535,33.2,72.7,65.2,5.9,Online,1
STU_06536,15.5,,69.7,6.1,Offline,1
STU_06537,32.0,89.0,62.2,6.4,Online,1
STU_06538,19.8,41.4,49.9,9.1,Self_Study,1
STU_06539,14.8,53.4,70.7,6.0,Self_Study,1
STU_06540,27.8,73.4,56.6,6.4,Self_Study,1
STU_06541,1.0,98.3,38.6,3.8,Self_Study,1
STU_06542,7.5,78.4,78.7,9.8,Self_Study,0
STU_06543,23.2,54.7,66.4,4.5,Offline,0
STU_06544,25.8,57.0,57.9,5.4,Offline,1
STU_06545,21.3,100.0,31.7,7.5,Online,1
STU_06546,9.2,65.7,46.6,6.9,Offline,0
STU_06547,16.8,60.9,96.3,9.0,Self_Study,1
STU_06548,28.9,97.2,32.8,7.6,Offline,1
STU_06549,30.8,90.2,55.5,6.4,Online,1
STU_06550,24.8,,59.7,8.1,Offline,1
STU_06551,36.6,60.7,65.8,8.2,Online,1
STU_06552,29.0,52.1,33.1,5.5,Offline,1
STU_06553,17.5,77.0,63.1,7.9,Offline,1
STU_06554,22.2,80.0,29.7,6.2,Self_Study,0
STU_06555,11.0,80.5,61.8,6.3,Self_Study,1
STU_06556,23.9,97.2,48.3,6.7,Online,1
STU_06557,36.1,49.0,44.4,5.9,Self_Study,1
STU_06558,31.9,87.9,75.0,5.8,Self_Study,1
STU_06559,39.0,58.6,55.8,8.0,Offline,1
STU_06560,22.0,87.8,68.5,4.2,Self_Study,1
STU_06561,38.5,67.9,69.1,4.9,Online,1
STU_06562,23.1,62.8,82.9,7.5,Self_Study,1
STU_06563,39.7,65.9,38.3,6.4,Offline,1
STU_06564,24.8,53.3,76.5,8.0,Self_Study,1
STU_06565,32.1,75.6,60.3,7.0,Offline,0
STU_06566,39.8,63.4,53.2,4.5,Self_Study,1
STU_06567,23.1,86.8,39.3,6.6,Offline,1
STU_06568,27.2,84.6,70.9,7.3,Offline,1
STU_06569,37.9,100.0,43.4,6.9,Self_Study,1
STU_06570,23.7,80.5,69.3,5.8,Offline,1
STU_06571,11.8,82.8,94.7,6.1,Self_Study,1
STU_06572,46.4,96.0,77.6,5.7,Offline,1
STU_06573,20.3,65.6,85.0,4.5,Self_Study,1
STU_06574,26.6,52.7,47.1,4.3,Offline,1
STU_06575,36.6,78.0,73.7,7.1,Online,1
STU_06576,18.9,53.7,39.4,5.2,Self_Study,1
STU_06577,14.9,100.0,55.8,7.4,Online,1
STU_06578,27.5,96.8,91.3,5.6,Self_Study,1
STU_06579,7.1,100.0,49.1,4.5,Online,1
STU_06580,22.1,75.9,80.0,5.9,Offline,1
STU_06581,27.5,83.3,78.3,9.6,Offline,1
STU_06582,22.3,68.1,79.3,6.4,Offline,1
STU_06583,9.6,88.2,37.2,7.5,Offline,1
STU_06584,40.9,56.8,69.5,6.8,Self_Study,1
STU_06585,26.0,36.9,57.2,4.4,Offline,1
STU_06586,39.3,63.1,79.6,8.7,Offline,1
STU_06587,22.4,53.2,30.2,6.1,Online,1
STU_06588,16.2,97.2,66.6,4.5,Offline,1
STU_06589,27.7,100.0,64.1,5.7,Online,1
STU_06590,22.8,54.0,24.2,6.2,Offline,0
STU_06591,13.2,94.4,44.1,7.6,Online,1
STU_06592,39.7,89.3,27.1,5.5,Self_Study,0
STU_06593,18.8,,46.9,10.0,Online,1
STU_06594,6.6,69.1,69.9,5.1,Online,1
STU_06595,38.3,66.3,63.5,7.4,Offline,0
STU_06596,20.0,86.2,63.0,3.5,Online,1
STU_06597,18.9,56.6,41.3,6.3,Online,1
STU_06598,7.3,73.5,80.2,7.1,Self_Study,1
STU_06599,42.4,64.7,59.7,4.8,Offline,1
STU_06600,12.1,82.1,60.6,8.7,Online,1
STU_06601,25.6,71.7,76.9,7.2,Online,1
STU_06602,34.1,67.0,42.2,6.0,Offline,1
STU_06603,29.2,71.8,64.1,7.1,Offline,0
STU_06604,24.4,100.0,67.6,5.6,Offline,1
STU_06605,8.0,68.7,50.2,8.4,Online,0
STU_06606,16.9,59.4,71.7,8.0,Offline,1
STU_06607,26.9,,68.6,7.1,Self_Study,1
STU_06608,17.1,72.8,58.2,7.4,Offline,1
STU_06609,27.0,53.8,57.6,4.3,Online,1
STU_06610,31.8,100.0,69.4,8.7,Offline,1
STU_06611,34.6,69.7,74.2,6.4,Self_Study,1
STU_06612,12.7,69.3,61.1,8.0,Online,1
STU_06613,47.0,77.4,80.2,7.6,Offline,1
STU_06614,32.7,100.0,71.9,8.0,Self_Study,0
STU_06615,25.0,49.8,27.8,4.9,Online,1
STU_06616,35.9,79.1,34.7,5.1,Self_Study,1
STU_06617,48.7,100.0,81.3,9.9,Offline,1
STU_06618,10.6,76.9,55.6,4.2,Offline,1
STU_06619,22.7,56.5,63.0,4.9,Self_Study,0
STU_06620,1.2,65.7,80.5,6.6,Online,1
STU_06621,26.9,78.1,59.9,6.6,Offline,1
STU_06622,28.7,95.0,60.7,5.7,Self_Study,0
STU_06623,24.6,69.9,44.4,7.4,Offline,0
STU_06624,18.5,87.4,66.7,7.9,Online,1
STU_06625,4.5,53.5,70.6,6.5,Offline,1
STU_06626,28.7,53.3,49.6,6.1,Online,0
STU_06627,39.6,67.8,43.4,6.5,Offline,1
STU_06628,19.1,96.6,100.0,5.8,Offline,1
STU_06629,29.4,76.0,58.3,4.0,Offline,1
STU_06630,9.3,79.3,47.7,7.0,Offline,1
STU_06631,29.6,79.2,72.7,7.6,Online,1
STU_06632,21.1,91.6,59.1,6.3,Online,1
STU_06633,17.4,65.8,40.5,3.1,Self_Study,1
STU_06634,17.4,85.3,68.7,5.6,Online,1
STU_06635,21.1,62.5,44.6,7.9,Online,1
STU_06636,28.8,100.0,88.4,4.3,Self_Study,1
STU_06637,11.9,63.0,68.9,7.5,Offline,1
STU_06638,21.0,61.8,55.0,5.8,Offline,1
STU_06639,24.6,83.2,62.0,6.5,Online,1
STU_06640,14.0,76.2,76.3,5.5,Online,1
STU_06641,43.0,79.9,63.3,4.8,Offline,1
STU_06642,16.5,78.4,98.2,8.7,Offline,1
STU_06643,18.3,58.6,80.4,7.7,Self_Study,1
STU_06644,15.2,99.2,68.8,7.5,Offline,1
STU_06645,43.0,88.4,43.1,7.9,Online,1
STU_06646,30.5,95.4,57.4,7.3,Offline,1
STU_06647,15.6,67.1,68.6,7.9,Online,1
STU_06648,36.1,81.2,45.2,5.5,Online,1
STU_06649,27.0,78.0,83.3,8.6,Offline,0
STU_06650,27.6,91.9,42.5,8.4,Online,1
STU_06651,21.6,92.4,48.5,7.1,Online,1
STU_06652,17.5,77.9,49.9,6.1,Self_Study,1
STU_06653,28.4,52.2,73.4,4.7,Offline,1
STU_06654,19.5,100.0,45.5,6.8,Online,0
STU_06655,43.2,83.3,27.6,9.0,Online,1
STU_06656,12.3,65.9,79.6,4.8,Self_Study,0
STU_06657,40.4,81.1,52.0,8.0,Self_Study,1
STU_06658,23.9,52.3,40.8,5.8,Offline,1
STU_06659,28.0,90.8,46.4,5.9,Offline,0
STU_06660,33.3,52.9,90.9,4.7,Self_Study,1
STU_06661,18.7,71.7,48.2,5.4,Self_Study,1
STU_06662,33.6,78.7,57.8,7.5,Online,1
STU_06663,1.0,90.6,52.0,7.7,Self_Study,1
STU_06664,17.8,76.6,37.8,6.9,Self_Study,0
STU_06665,15.8,84.5,46.6,5.7,Offline,1
STU_06666,12.5,74.6,36.6,4.8,Online,0
STU_06667,22.9,74.5,77.2,6.6,Offline,1
STU_06668,28.9,76.3,61.8,6.0,Online,1
STU_06669,32.0,72.2,100.0,6.8,Online,1
STU_06670,27.4,49.7,47.2,6.0,Self_Study,1
STU_06671,18.3,63.5,44.5,6.1,Offline,0
STU_06672,28.7,78.7,87.6,6.7,Offline,1
STU_06673,26.2,71.3,79.0,7.0,Online,1
STU_06674,34.4,72.7,66.9,8.3,Offline,0
STU_06675,32.8,70.1,40.0,6.0,Offline,1
STU_06676,25.3,62.0,91.4,7.3,Online,1
STU_06677,16.0,67.6,58.7,9.2,Offline,1
STU_06678,18.5,70.4,52.2,7.4,Online,1
STU_06679,19.5,75.1,80.6,8.2,Offline,0
STU_06680,21.8,80.9,59.6,5.6,Self_Study,1
STU_06681,27.7,72.3,39.0,5.4,Online,1
STU_06682,32.2,59.6,60.7,6.3,Online,1
STU_06683,24.5,54.0,45.9,6.4,Offline,0
STU_06684,25.2,100.0,5.8,8.1,Offline,0
STU_06685,26.4,58.1,44.1,5.4,Online,1
STU_06686,19.8,67.2,50.5,6.4,Offline,1
STU_06687,15.7,82.8,39.2,8.1,Online,1
STU_06688,7.4,80.4,70.4,6.8,Online,1
STU_06689,18.0,82.8,46.0,6.5,Online,0
STU_06690,29.7,68.4,68.6,6.9,Online,1
STU_06691,18.0,78.6,37.8,4.8,Offline,1
STU_06692,22.6,75.9,76.4,4.8,Offline,1
STU_06693,29.7,70.3,37.0,4.1,Online,1
STU_06694,30.2,78.7,17.9,6.8,Online,1
STU_06695,14.2,90.8,82.3,7.9,Offline,1
STU_06696,35.0,74.7,44.6,7.6,Offline,1
STU_06697,36.3,74.8,91.6,8.2,Online,1
STU_06698,13.7,91.0,70.2,8.7,Online,1
STU_06699,16.8,89.4,74.2,6.7,Offline,1
STU_06700,36.9,98.8,78.8,6.4,Online,1
STU_06701,23.5,48.7,62.0,8.7,Offline,1
STU_06702,2.8,88.6,62.2,5.4,Offline,0
STU_06703,11.0,84.0,83.1,4.7,Self_Study,1
STU_06704,22.5,61.7,62.0,6.0,Self_Study,1
STU_06705,13.4,78.8,46.9,5.8,Offline,0
STU_06706,20.9,90.8,70.5,6.6,Offline,1
STU_06707,25.3,62.6,22.0,5.2,Offline,0
STU_06708,39.6,81.6,83.8,7.1,Offline,1
STU_06709,22.1,88.1,84.1,5.6,Online,1
STU_06710,35.7,58.9,81.6,8.3,Self_Study,1
STU_06711,39.3,72.9,80.9,4.7,Self_Study,1
STU_06712,39.3,79.5,58.5,6.3,Online,1
STU_06713,27.8,63.1,58.1,6.0,Self_Study,1
STU_06714,5.4,61.8,37.9,6.8,Offline,0
STU_06715,29.6,73.0,91.5,7.9,Offline,1
STU_06716,35.5,87.0,51.3,6.9,Offline,1
STU_06717,24.2,84.7,66.1,6.3,Online,1
STU_06718,42.4,62.1,64.6,7.5,Self_Study,1
STU_06719,33.6,84.8,35.9,7.8,Offline,1
STU_06720,30.7,62.5,28.6,6.9,Offline,1
STU_06721,35.9,50.8,60.1,7.1,Self_Study,0
STU_06722,28.3,69.5,51.8,7.5,Offline,0
STU_06723,1.0,91.8,58.4,4.0,Online,1
STU_06724,20.0,84.8,79.2,6.0,Online,1
STU_06725,37.0,75.0,64.0,7.1,Self_Study,1
STU_06726,16.9,68.7,73.7,6.1,Self_Study,1
STU_06727,22.8,69.2,68.0,6.1,Self_Study,1
STU_06728,14.6,76.6,54.3,7.1,Online,1
STU_06729,42.8,59.0,42.0,7.1,Offline,1
STU_06730,41.8,69.8,64.8,7.2,Offline,1
STU_06731,16.2,71.8,61.5,5.3,Offline,1
STU_06732,26.5,54.7,76.5,4.4,Offline,1
STU_06733,18.2,62.4,57.3,7.7,Online,1
STU_06734,31.1,81.2,54.6,5.4,Online,1
STU_06735,30.1,75.1,55.9,5.3,Online,1
STU_06736,33.1,70.4,43.5,5.1,Offline,1
STU_06737,28.3,61.3,86.0,8.2,Online,1
STU_06738,54.4,98.7,80.5,6.8,Self_Study,1
STU_06739,14.7,62.4,38.2,7.0,Online,1
STU_06740,7.9,78.8,74.5,7.5,Offline,1
STU_06741,21.1,67.7,26.8,6.4,Self_Study,0
STU_06742,9.3,75.5,77.7,8.0,Offline,1
STU_06743,10.1,81.9,47.5,4.7,Online,1
STU_06744,15.0,54.4,66.5,4.9,Online,1
STU_06745,15.8,74.9,25.3,4.8,Offline,0
STU_06746,15.5,92.9,38.4,7.1,Online,0
STU_06747,30.2,100.0,68.4,7.3,Self_Study,1
STU_06748,19.9,73.0,47.4,5.8,Offline,0
STU_06749,23.2,75.6,44.9,6.2,Offline,1
STU_06750,33.9,100.0,85.1,8.4,Offline,1
STU_06751,17.3,92.0,99.8,5.5,Self_Study,1
STU_06752,22.4,65.7,76.9,6.9,Offline,1
STU_06753,28.7,65.7,40.3,5.5,Offline,1
STU_06754,5.6,89.3,91.7,8.1,Self_Study,1
STU_06755,1.2,59.8,31.9,7.4,Self_Study,0
STU_06756,28.5,91.3,54.5,4.4,Online,0
STU_06757,29.9,80.0,61.0,6.1,Online,1
STU_06758,45.6,82.8,94.6,3.4,Online,1
STU_06759,26.6,71.1,76.4,7.9,Online,1
STU_06760,33.2,65.6,51.7,9.6,Self_Study,1
STU_06761,23.0,96.9,43.0,3.2,Online,0
STU_06762,28.0,71.3,78.0,4.4,Online,1
STU_06763,41.7,68.8,50.4,6.8,Online,1
STU_06764,3.8,73.8,63.9,6.5,Self_Study,1
STU_06765,29.1,77.9,35.3,5.9,Self_Study,1
STU_06766,46.4,59.5,70.2,3.9,Offline,1
STU_06767,27.8,66.5,68.8,7.0,Self_Study,1
STU_06768,41.5,65.7,37.7,7.8,Self_Study,1
STU_06769,18.7,87.7,78.6,10.0,Offline,1
STU_06770,24.7,61.7,70.0,8.5,Online,1
STU_06771,25.3,48.7,73.3,4.6,Offline,1
STU_06772,2.8,45.5,53.2,6.5,Offline,0
STU_06773,13.3,52.9,63.2,7.4,Offline,1
STU_06774,14.0,95.4,61.1,5.5,Offline,1
STU_06775,33.2,75.2,57.3,7.7,Self_Study,1
STU_06776,33.7,,63.1,7.6,Offline,1
STU_06777,28.2,83.0,82.6,8.4,Offline,0
STU_06778,33.2,75.8,79.3,7.7,Self_Study,1
STU_06779,23.4,73.9,38.7,6.9,Offline,0
STU_06780,37.0,90.7,77.7,5.5,Online,1
STU_06781,25.1,77.2,81.4,4.6,Offline,1
STU_06782,25.6,96.0,57.3,6.8,Offline,1
STU_06783,22.3,84.3,69.2,5.9,Online,1
STU_06784,31.8,65.7,68.9,6.0,Offline,1
STU_06785,20.8,67.5,44.7,8.2,Self_Study,1
STU_06786,34.8,64.1,53.1,8.6,Offline,1
STU_06787,13.7,93.3,73.5,4.6,Offline,1
STU_06788,14.0,68.9,51.1,6.2,Online,0
STU_06789,31.9,63.0,77.6,5.9,Self_Study,1
STU_06790,24.1,79.8,83.5,7.0,Self_Study,0
STU_06791,20.5,73.5,80.6,3.1,Offline,1
STU_06792,33.9,79.4,95.6,4.3,Offline,1
STU_06793,18.9,100.0,58.4,6.3,Online,1
STU_06794,23.0,88.7,63.2,7.7,Online,1
STU_06795,39.0,75.4,65.8,6.6,Online,1
STU_06796,40.4,53.9,58.9,7.5,Online,0
STU_06797,40.7,67.5,69.8,6.8,Offline,0
STU_06798,22.2,85.7,29.2,8.4,Offline,1
STU_06799,37.3,,63.7,8.7,Offline,1
STU_06800,15.5,100.0,35.2,5.4,Offline,1
STU_06801,15.9,75.2,42.7,7.8,Online,0
STU_06802,1.5,75.7,73.2,7.3,Self_Study,0
STU_06803,41.7,65.0,56.4,10.0,Online,1
STU_06804,16.4,82.5,72.6,5.3,Offline,1
STU_06805,23.7,57.6,56.0,6.3,Offline,1
STU_06806,15.9,100.0,79.9,5.0,Online,1
STU_06807,32.0,94.8,55.7,5.0,Offline,1
STU_06808,21.2,89.8,24.8,7.1,Self_Study,0
STU_06809,12.0,54.1,64.1,6.8,Offline,1
STU_06810,29.4,78.1,21.0,7.3,Offline,1
STU_06811,10.7,93.1,33.9,7.3,Online,1
STU_06812,16.6,83.9,44.1,6.1,Offline,1
STU_06813,3.9,60.0,41.9,6.1,Self_Study,0
STU_06814,10.8,65.2,50.2,5.0,Offline,1
STU_06815,26.8,68.2,41.2,5.4,Online,0
STU_06816,5.4,65.9,34.7,6.4,Offline,1
STU_06817,10.2,97.9,87.8,6.8,Online,1
STU_06818,25.0,46.2,47.8,7.6,Self_Study,1
STU_06819,19.6,84.8,19.8,7.4,Self_Study,0
STU_06820,44.9,55.6,53.5,8.8,Offline,1
STU_06821,43.3,60.6,39.8,5.0,Self_Study,0
STU_06822,16.3,44.9,44.1,6.2,Online,1
STU_06823,30.6,66.8,72.8,5.2,Online,1
STU_06824,32.5,97.7,51.9,8.4,Online,1
STU_06825,19.0,79.0,39.3,5.7,Self_Study,1
STU_06826,10.0,57.0,68.0,8.2,Offline,1
STU_06827,24.9,90.3,80.7,8.7,Online,1
STU_06828,23.3,93.5,69.7,7.1,Online,1
STU_06829,20.6,76.6,15.8,6.9,Self_Study,1
STU_06830,29.4,100.0,39.9,6.6,Online,1
STU_06831,17.5,87.3,60.9,6.0,Online,0
STU_06832,13.5,85.2,55.6,5.8,Online,1
STU_06833,26.1,62.9,54.1,6.3,Online,1
STU_06834,28.9,84.4,42.3,9.2,Online,1
STU_06835,13.2,78.3,34.7,4.9,Offline,1
STU_06836,34.3,82.8,96.1,6.8,Offline,1
STU_06837,7.3,64.7,60.5,7.6,Offline,1
STU_06838,19.2,76.9,71.6,6.1,Offline,1
STU_06839,22.4,62.7,60.1,7.1,Self_Study,1
STU_06840,18.6,42.8,60.8,4.2,Online,1
STU_06841,19.3,90.0,58.9,8.5,Online,1
STU_06842,43.7,52.5,39.8,8.2,Online,1
STU_06843,16.5,76.6,32.7,6.4,Offline,0
STU_06844,49.4,80.0,67.0,5.2,Online,1
STU_06845,29.4,79.9,63.4,7.7,Offline,1
STU_06846,25.9,70.8,76.9,4.8,Offline,1
STU_06847,29.8,79.1,73.2,5.0,Offline,1
STU_06848,50.3,82.1,45.4,6.4,Offline,1
STU_06849,15.1,86.0,80.4,8.8,Offline,1
STU_06850,13.8,100.0,73.8,7.5,Self_Study,1
STU_06851,17.5,78.5,72.4,5.5,Online,1
STU_06852,25.3,76.0,100.0,4.0,Offline,1
STU_06853,7.7,61.4,96.8,6.6,Online,1
STU_06854,25.2,81.5,72.4,6.9,Offline,0
