Character_ID,Weapon_Type,Movement_Speed,Attack_Power,Defense_Power
CHAR_03158,Bow,91,21,93.0
CHAR_09688,Sword,80,52,50.0
CHAR_00505,Shield,128,18,13.0
CHAR_00243,Staff,134,24,25.0
CHAR_05678,Shield,109,23,78.0
CHAR_00506,Staff,88,17,22.0
CHAR_09810,Staff,85,58,50.0
CHAR_10472,Sword,72,43,54.0
CHAR_06407,Bow,148,80,20.0
CHAR_08052,Staff,145,80,35.0
CHAR_06670,Staff,133,84,17.0
CHAR_06758,Sword,103,89,17.0
CHAR_07233,Bow,65,94,19.0
CHAR_01773,Staff,130,21,20.0
CHAR_06227,Bow,71,84,20.0
CHAR_08191,Staff,73,86,22.0
CHAR_07104,Sword,91,87,27.0
CHAR_09800,Bow,72,53,52.0
CHAR_00797,Staff,141,23,21.0
CHAR_03618,Bow,51,11,91.0
CHAR_02381,Sword,52,15,17.0
CHAR_02829,Bow,65,18,27.0
CHAR_09940,Sword,127,57,58.0
CHAR_11179,Sword,117,48,58.0
CHAR_11510,Shield,53,61,54.0
CHAR_04633,Sword,96,24,76.0
CHAR_00312,Bow,121,24,30.0
CHAR_00746,Sword,71,21,9.0
CHAR_03569,Sword,102,28,83.0
CHAR_00790,Sword,62,22,23.0
CHAR_02476,Sword,121,19,19.0
CHAR_06120,Shield,83,91,14.0
CHAR_06929,Staff,65,72,16.0
CHAR_11188,Shield,129,49,53.0
CHAR_02570,Bow,128,20,20.0
CHAR_05753,Shield,103,18,83.0
CHAR_07669,Staff,100,94,19.0
CHAR_10368,Shield,78,67,57.0
CHAR_05599,Staff,133,22,84.0
CHAR_09473,Bow,96,49,54.0
CHAR_04355,Staff,103,25,100.0
CHAR_02163,Shield,128,26,20.0
CHAR_08810,Bow,92,81,25.0
CHAR_08639,Staff,114,81,10.0
CHAR_00380,Staff,59,16,31.0
CHAR_10918,Bow,85,55,54.0
CHAR_01292,Bow,78,20,13.0
CHAR_01912,Staff,69,23,24.0
CHAR_06613,Staff,88,94,23.0
CHAR_00599,Bow,117,22,19.0
CHAR_03892,Shield,122,13,83.0
CHAR_04141,Sword,129,22,90.0
CHAR_05540,Bow,113,18,81.0
CHAR_01652,Staff,89,21,20.0
CHAR_07803,Sword,113,82,16.0
CHAR_09456,Shield,77,70,48.0
CHAR_01893,Shield,117,19,19.0
CHAR_01944,Shield,135,23,29.0
CHAR_03395,Staff,126,25,89.0
CHAR_07934,Bow,137,86,17.0
CHAR_04362,Staff,149,26,86.0
CHAR_11719,Shield,78,53,51.0
CHAR_00375,Shield,103,16,15.0
CHAR_01966,Staff,133,19,15.0
CHAR_03957,Bow,89,31,79.0
CHAR_08063,Sword,91,81,14.0
CHAR_10525,Bow,118,69,71.0
CHAR_04423,Sword,74,26,85.0
CHAR_05351,Sword,99,17,88.0
CHAR_05696,Bow,117,34,81.0
CHAR_01243,Bow,82,15,23.0
CHAR_11946,Sword,149,65,62.0
CHAR_09674,Sword,110,42,61.0
CHAR_06518,Sword,126,90,24.0
CHAR_07482,Bow,75,94,21.0
CHAR_07672,Shield,106,100,21.0
CHAR_01471,Sword,90,17,26.0
CHAR_03346,Bow,83,17,87.0
CHAR_04522,Staff,97,21,74.0
CHAR_02657,Sword,64,24,20.0
CHAR_02853,Shield,73,21,15.0
CHAR_04506,Bow,117,21,83.0
CHAR_11370,Sword,78,56,64.0
CHAR_10777,Staff,78,57,57.0
CHAR_11726,Shield,62,63,50.0
CHAR_04045,Staff,114,17,86.0
CHAR_04062,Shield,64,16,90.0
CHAR_05326,Sword,112,19,86.0
CHAR_07517,Staff,128,82,23.0
CHAR_09048,Shield,126,54,47.0
CHAR_06947,Shield,142,79,23.0
CHAR_04306,Bow,79,26,85.0
CHAR_05139,Staff,58,22,84.0
CHAR_07058,Staff,81,84,19.0
CHAR_09243,Staff,145,50,52.0
CHAR_09606,Staff,103,71,61.0
CHAR_03990,Sword,108,24,94.0
CHAR_01049,Sword,92,27,22.0
CHAR_03823,Staff,143,23,82.0
CHAR_09529,Sword,87,46,60.0
CHAR_10410,Sword,69,62,58.0
CHAR_02035,Bow,82,34,32.0
CHAR_04039,Sword,114,15,97.0
CHAR_11427,Sword,110,54,56.0
CHAR_10440,Staff,58,69,62.0
CHAR_11223,Sword,51,58,51.0
CHAR_01972,Shield,55,23,15.0
CHAR_06909,Staff,52,85,19.0
CHAR_02099,Shield,103,24,20.0
CHAR_01499,Shield,134,23,14.0
CHAR_05205,Shield,76,17,85.0
CHAR_03512,Bow,137,15,91.0
CHAR_08408,Bow,53,80,5.0
CHAR_00652,Sword,53,19,
CHAR_00170,Sword,116,16,15.0
CHAR_04085,Sword,56,7,86.0
CHAR_00242,Shield,99,23,12.0
CHAR_09469,Staff,92,56,48.0
CHAR_05798,Bow,59,28,95.0
CHAR_10189,Staff,60,69,48.0
CHAR_04371,Shield,78,20,84.0
CHAR_01644,Shield,75,15,23.0
CHAR_05594,Sword,127,19,85.0
CHAR_02756,Bow,65,21,23.0
CHAR_07640,Shield,74,83,20.0
CHAR_09237,Bow,145,67,59.0
CHAR_09019,Shield,146,46,62.0
CHAR_07886,Bow,135,90,9.0
CHAR_05231,Shield,73,9,81.0
CHAR_02076,Sword,61,23,20.0
CHAR_04103,Sword,71,18,81.0
CHAR_11469,Sword,125,54,59.0
CHAR_03996,Staff,100,25,73.0
CHAR_04801,Shield,76,16,88.0
CHAR_05968,Bow,75,23,87.0
CHAR_07015,Staff,121,77,21.0
CHAR_07090,Bow,52,82,21.0
CHAR_07386,Staff,136,84,22.0
CHAR_08331,Sword,139,84,16.0
CHAR_10149,Bow,123,56,49.0
CHAR_11244,Sword,59,49,46.0
CHAR_06857,Bow,73,86,32.0
CHAR_07753,Staff,69,86,16.0
CHAR_05849,Bow,79,24,84.0
CHAR_09191,Bow,65,53,55.0
CHAR_06485,Shield,89,84,18.0
CHAR_09976,Sword,64,57,52.0
CHAR_04661,Shield,146,21,86.0
CHAR_04078,Sword,76,23,87.0
CHAR_06054,Staff,128,84,19.0
CHAR_10132,Sword,58,60,61.0
CHAR_05974,Bow,62,25,81.0
CHAR_00640,Bow,60,18,18.0
CHAR_01270,Shield,67,25,19.0
CHAR_09343,Shield,138,64,54.0
CHAR_02778,Shield,93,20,20.0
CHAR_07624,Shield,99,81,25.0
CHAR_04932,Shield,54,19,78.0
CHAR_06060,Shield,107,82,30.0
CHAR_01985,Shield,117,23,28.0
CHAR_03861,Bow,58,31,88.0
CHAR_03480,Staff,77,24,89.0
CHAR_01534,Shield,108,18,24.0
CHAR_00325,Shield,124,14,22.0
CHAR_05764,Shield,71,20,85.0
CHAR_02338,Sword,109,20,18.0
CHAR_03980,Bow,107,12,82.0
CHAR_09015,Staff,63,52,61.0
CHAR_10615,Staff,111,64,61.0
CHAR_04054,Bow,115,21,78.0
CHAR_02237,Sword,81,15,26.0
CHAR_05229,Shield,144,24,85.0
CHAR_09150,Bow,114,54,51.0
CHAR_04571,Shield,62,20,82.0
CHAR_11601,Bow,86,52,48.0
CHAR_05474,Sword,53,23,82.0
CHAR_09623,Sword,125,58,53.0
CHAR_00864,Sword,72,17,18.0
CHAR_08205,Bow,50,83,19.0
CHAR_04942,Staff,93,11,89.0
CHAR_07977,Staff,106,87,20.0
CHAR_06010,Sword,71,81,18.0
CHAR_07535,Staff,56,90,19.0
CHAR_00371,Shield,123,22,14.0
CHAR_10534,Staff,146,48,52.0
CHAR_10735,Staff,73,45,53.0
CHAR_00609,Bow,116,27,18.0
CHAR_06843,Sword,92,84,47.0
CHAR_10451,Shield,129,58,65.0
CHAR_08369,Sword,76,78,7.0
CHAR_11138,Bow,114,52,55.0
CHAR_09379,Shield,107,64,50.0
CHAR_11573,Sword,137,55,50.0
CHAR_08015,Staff,88,85,27.0
CHAR_05830,Sword,112,18,82.0
CHAR_02364,Shield,143,17,19.0
CHAR_03213,Staff,54,12,88.0
CHAR_05456,Bow,84,26,97.0
CHAR_00911,Staff,61,21,21.0
CHAR_10843,Bow,130,42,61.0
CHAR_10460,Shield,76,53,65.0
CHAR_03789,Bow,141,24,81.0
CHAR_08777,Bow,136,79,19.0
CHAR_10103,Sword,50,63,50.0
CHAR_05581,Shield,97,16,88.0
CHAR_06654,Shield,56,86,19.0
CHAR_10263,Bow,111,51,56.0
CHAR_08397,Shield,110,78,16.0
CHAR_05060,Bow,51,21,78.0
CHAR_01423,Sword,115,16,25.0
CHAR_11763,Shield,140,57,57.0
CHAR_00479,Shield,92,26,27.0
CHAR_00662,Shield,88,20,22.0
CHAR_06480,Sword,79,84,18.0
CHAR_10770,Shield,97,47,66.0
CHAR_09744,Staff,131,65,48.0
CHAR_02988,Bow,72,14,22.0
CHAR_01119,Shield,73,25,15.0
CHAR_02776,Bow,66,19,22.0
CHAR_04535,Staff,61,14,78.0
CHAR_10650,Sword,92,60,64.0
CHAR_08046,Shield,53,83,23.0
CHAR_08296,Sword,63,83,31.0
CHAR_06349,Shield,101,77,10.0
CHAR_09922,Bow,58,45,50.0
CHAR_11184,Sword,131,56,60.0
CHAR_09985,Bow,98,45,63.0
CHAR_05573,Bow,138,27,85.0
CHAR_06135,Staff,99,88,31.0
CHAR_05269,Sword,102,25,92.0
CHAR_04427,Staff,61,13,82.0
CHAR_09357,Sword,102,49,59.0
CHAR_05247,Staff,52,18,84.0
CHAR_08660,Sword,74,89,18.0
CHAR_03981,Sword,73,28,82.0
CHAR_08651,Staff,149,78,26.0
CHAR_11422,Sword,97,58,50.0
CHAR_02893,Sword,68,21,12.0
CHAR_02669,Sword,105,23,27.0
CHAR_03977,Bow,83,26,80.0
CHAR_11445,Staff,131,56,56.0
CHAR_00279,Shield,66,18,23.0
CHAR_09470,Staff,72,48,65.0
CHAR_08917,Bow,149,96,21.0
CHAR_08871,Shield,71,90,22.0
CHAR_09102,Staff,52,64,52.0
CHAR_05197,Bow,92,32,96.0
CHAR_04664,Staff,103,25,89.0
CHAR_01694,Bow,105,21,19.0
CHAR_10685,Staff,103,56,53.0
CHAR_05018,Staff,139,33,77.0
CHAR_06133,Sword,57,87,20.0
CHAR_03479,Shield,55,22,91.0
CHAR_05554,Shield,62,26,88.0
CHAR_04416,Shield,114,25,93.0
CHAR_11167,Sword,111,49,46.0
CHAR_04155,Bow,122,8,91.0
CHAR_04883,Staff,138,20,86.0
CHAR_05807,Shield,75,20,86.0
CHAR_03809,Bow,149,12,84.0
CHAR_11852,Shield,122,60,58.0
CHAR_10332,Shield,149,62,45.0
CHAR_09568,Sword,79,56,48.0
CHAR_04296,Bow,75,15,71.0
CHAR_06649,Sword,84,93,21.0
CHAR_04683,Shield,95,29,90.0
CHAR_10097,Bow,85,49,55.0
CHAR_09607,Shield,66,47,57.0
CHAR_07013,Staff,77,97,17.0
CHAR_05593,Shield,117,21,93.0
CHAR_02209,Shield,122,20,20.0
CHAR_09463,Shield,99,53,44.0
CHAR_08673,Shield,87,80,23.0
CHAR_05402,Bow,94,24,81.0
CHAR_07964,Staff,78,86,18.0
CHAR_04563,Sword,54,25,84.0
CHAR_00184,Sword,144,19,16.0
CHAR_07441,Shield,105,85,28.0
CHAR_10354,Shield,73,61,50.0
CHAR_04516,Sword,121,31,78.0
CHAR_02350,Bow,96,25,23.0
CHAR_00553,Shield,52,21,33.0
CHAR_01397,Shield,69,15,15.0
CHAR_01384,Sword,90,24,17.0
CHAR_09394,Bow,128,50,48.0
CHAR_11364,Staff,59,50,63.0
CHAR_05856,Sword,117,21,84.0
CHAR_04903,Shield,83,13,88.0
CHAR_00297,Bow,57,22,15.0
CHAR_00443,Staff,142,20,28.0
CHAR_10547,Shield,80,59,57.0
CHAR_05215,Shield,136,21,92.0
CHAR_09306,Sword,94,50,66.0
CHAR_07242,Staff,139,78,19.0
CHAR_02077,Shield,113,26,25.0
CHAR_06017,Bow,135,81,19.0
CHAR_04751,Staff,105,22,92.0
CHAR_09587,Staff,57,50,54.0
CHAR_02229,Sword,58,25,25.0
CHAR_02842,Bow,54,27,13.0
CHAR_02537,Sword,68,25,18.0
CHAR_00194,Staff,132,21,12.0
CHAR_09950,Sword,66,51,54.0
CHAR_07191,Bow,149,80,11.0
CHAR_00817,Shield,118,24,19.0
CHAR_03367,Staff,129,6,93.0
CHAR_06495,Bow,80,82,25.0
CHAR_02578,Bow,87,21,13.0
CHAR_01131,Sword,58,22,20.0
CHAR_06754,Staff,116,75,19.0
CHAR_05505,Staff,72,18,86.0
CHAR_06522,Shield,100,79,6.0
CHAR_07847,Shield,138,94,22.0
CHAR_09279,Sword,96,58,55.0
CHAR_00320,Staff,137,20,21.0
CHAR_01371,Staff,120,29,17.0
CHAR_04042,Staff,79,23,83.0
CHAR_10575,Bow,112,58,69.0
CHAR_07453,Shield,94,85,16.0
CHAR_00907,Staff,59,24,13.0
CHAR_00305,Staff,119,21,25.0
CHAR_03950,Shield,146,12,90.0
CHAR_05529,Staff,119,17,79.0
CHAR_06824,Shield,80,82,30.0
CHAR_10659,Shield,109,54,46.0
CHAR_08892,Sword,64,88,19.0
CHAR_08913,Shield,113,84,20.0
CHAR_09044,Bow,142,53,47.0
CHAR_08482,Sword,72,78,21.0
CHAR_10075,Bow,95,55,57.0
CHAR_00926,Sword,69,17,25.0
CHAR_00244,Staff,75,14,19.0
CHAR_00015,Staff,73,17,25.0
CHAR_00143,Shield,66,21,17.0
CHAR_05983,Shield,54,25,83.0
CHAR_02363,Staff,53,26,15.0
CHAR_09258,Sword,98,62,53.0
CHAR_00129,Bow,111,17,18.0
CHAR_01161,Bow,51,31,22.0
CHAR_08346,Staff,147,81,16.0
CHAR_11749,Shield,75,63,63.0
CHAR_07500,Bow,140,88,15.0
CHAR_06755,Bow,133,83,15.0
CHAR_07471,Staff,101,73,22.0
CHAR_08104,Shield,66,81,27.0
CHAR_05458,Sword,125,15,81.0
CHAR_06870,Shield,79,86,13.0
CHAR_05308,Sword,132,16,82.0
CHAR_01876,Shield,112,17,13.0
CHAR_02488,Bow,105,20,16.0
CHAR_07726,Sword,66,88,17.0
CHAR_04479,Bow,57,18,87.0
CHAR_01182,Shield,59,25,16.0
CHAR_02525,Bow,118,22,17.0
CHAR_07765,Bow,127,78,21.0
CHAR_01170,Shield,68,24,12.0
CHAR_10422,Staff,77,55,67.0
CHAR_02182,Bow,92,19,19.0
CHAR_11450,Shield,73,58,58.0
CHAR_08925,Sword,76,83,19.0
CHAR_11437,Staff,112,46,61.0
CHAR_11610,Staff,60,54,52.0
CHAR_03371,Sword,120,19,85.0
CHAR_09722,Shield,56,51,57.0
CHAR_01859,Sword,94,21,19.0
CHAR_07034,Sword,109,97,17.0
CHAR_06912,Bow,145,95,14.0
CHAR_10538,Bow,121,53,58.0
CHAR_01878,Staff,57,12,17.0
CHAR_07039,Bow,73,93,19.0
CHAR_03588,Sword,114,15,73.0
CHAR_08144,Sword,130,77,15.0
CHAR_03121,Staff,109,21,76.0
CHAR_00387,Shield,61,29,20.0
CHAR_01311,Shield,105,24,11.0
CHAR_01032,Sword,84,22,14.0
CHAR_09603,Bow,125,57,52.0
CHAR_07854,Staff,116,84,23.0
CHAR_06382,Sword,52,81,9.0
CHAR_07655,Sword,58,83,23.0
CHAR_07439,Shield,58,82,24.0
CHAR_04936,Staff,142,7,89.0
CHAR_00931,Shield,120,29,28.0
CHAR_08852,Staff,87,89,19.0
CHAR_04019,Shield,125,20,96.0
CHAR_00691,Bow,64,26,24.0
CHAR_08860,Bow,73,81,16.0
CHAR_05987,Staff,86,16,90.0
CHAR_06364,Bow,83,89,11.0
CHAR_01909,Bow,50,21,16.0
CHAR_00829,Shield,92,19,22.0
CHAR_03498,Sword,132,20,85.0
CHAR_02081,Sword,58,23,21.0
CHAR_10684,Shield,134,45,51.0
CHAR_11326,Sword,120,55,45.0
CHAR_00044,Bow,144,13,24.0
CHAR_03939,Staff,131,12,74.0
CHAR_07627,Shield,110,93,17.0
CHAR_10081,Sword,133,52,59.0
CHAR_04319,Shield,119,9,97.0
CHAR_02965,Staff,149,19,21.0
CHAR_03969,Bow,86,25,81.0
CHAR_01187,Bow,79,19,16.0
CHAR_11448,Bow,144,59,57.0
CHAR_07695,Bow,133,87,26.0
CHAR_08440,Sword,83,93,21.0
CHAR_09197,Staff,93,53,57.0
CHAR_00284,Sword,125,31,12.0
CHAR_10915,Bow,57,55,63.0
CHAR_06308,Bow,75,88,1.0
CHAR_04159,Shield,93,18,92.0
CHAR_03092,Staff,121,19,78.0
CHAR_09391,Sword,84,63,64.0
CHAR_04556,Staff,121,28,87.0
CHAR_05555,Staff,143,21,88.0
CHAR_06630,Sword,144,97,27.0
CHAR_04323,Sword,139,21,83.0
CHAR_07969,Shield,70,79,23.0
CHAR_07719,Bow,125,76,24.0
CHAR_03364,Bow,121,28,92.0
CHAR_01404,Staff,141,25,19.0
CHAR_03195,Shield,63,19,76.0
CHAR_08231,Sword,79,84,28.0
CHAR_07434,Bow,130,77,11.0
CHAR_00969,Bow,103,13,26.0
CHAR_09742,Bow,107,62,66.0
CHAR_06543,Shield,120,83,15.0
CHAR_03734,Sword,81,24,93.0
CHAR_00925,Bow,127,12,18.0
CHAR_11393,Shield,113,59,54.0
CHAR_08713,Shield,103,93,14.0
CHAR_04725,Shield,82,11,81.0
CHAR_08149,Shield,73,86,25.0
CHAR_02851,Sword,130,24,18.0
CHAR_11700,Sword,58,64,68.0
CHAR_07508,Bow,89,78,22.0
CHAR_05956,Shield,123,13,93.0
CHAR_00519,Sword,67,24,9.0
CHAR_10632,Sword,109,61,58.0
CHAR_09585,Shield,68,47,66.0
CHAR_04471,Shield,60,18,86.0
CHAR_07460,Sword,55,83,19.0
CHAR_04348,Sword,118,15,90.0
CHAR_10767,Staff,119,71,53.0
CHAR_09641,Sword,85,61,45.0
CHAR_03626,Bow,99,22,86.0
CHAR_01789,Shield,88,27,19.0
CHAR_09933,Shield,117,55,60.0
CHAR_02059,Bow,120,21,18.0
CHAR_10930,Sword,125,50,52.0
CHAR_06840,Shield,141,80,20.0
CHAR_04013,Staff,142,24,82.0
CHAR_06006,Staff,84,89,27.0
CHAR_01902,Bow,104,26,15.0
CHAR_06215,Sword,52,82,30.0
CHAR_04686,Shield,139,17,75.0
CHAR_08072,Shield,71,79,25.0
CHAR_04922,Sword,80,12,95.0
CHAR_07571,Staff,74,78,23.0
CHAR_07572,Shield,149,85,28.0
CHAR_09043,Bow,97,64,52.0
CHAR_00075,Bow,83,24,29.0
CHAR_02345,Sword,68,25,28.0
CHAR_06447,Sword,129,78,8.0
CHAR_07940,Staff,124,89,19.0
CHAR_00430,Staff,102,14,22.0
CHAR_04586,Bow,104,14,90.0
CHAR_05483,Bow,102,12,82.0
CHAR_08903,Bow,124,84,15.0
CHAR_06405,Staff,59,86,23.0
CHAR_07298,Staff,112,79,10.0
CHAR_06808,Sword,149,83,25.0
CHAR_09787,Sword,133,67,51.0
CHAR_09202,Sword,74,56,47.0
CHAR_01553,Bow,71,16,15.0
CHAR_05874,Bow,130,23,83.0
CHAR_00240,Bow,107,16,20.0
CHAR_00783,Shield,52,23,14.0
CHAR_09978,Sword,102,49,53.0
CHAR_03066,Sword,77,15,80.0
CHAR_11702,Sword,85,43,54.0
CHAR_00977,Sword,60,8,27.0
CHAR_04905,Sword,137,20,75.0
CHAR_06264,Staff,97,76,22.0
CHAR_08994,Shield,57,83,12.0
CHAR_05695,Sword,70,25,79.0
CHAR_02941,Staff,61,18,24.0
CHAR_06853,Staff,110,82,14.0
CHAR_09201,Sword,76,55,47.0
CHAR_06965,Sword,134,81,27.0
CHAR_11664,Staff,130,53,46.0
CHAR_11968,Shield,59,61,49.0
CHAR_09676,Bow,144,48,59.0
CHAR_01620,Sword,145,21,18.0
CHAR_05642,Staff,143,27,94.0
CHAR_11989,Staff,106,59,57.0
CHAR_02146,Sword,130,12,19.0
CHAR_01801,Shield,128,20,20.0
CHAR_02095,Bow,77,20,18.0
CHAR_08829,Shield,142,80,19.0
CHAR_07607,Sword,71,92,24.0
CHAR_01357,Sword,109,22,18.0
CHAR_09735,Bow,90,50,48.0
CHAR_08858,Shield,148,80,25.0
CHAR_11025,Shield,88,65,46.0
CHAR_06926,Staff,88,93,14.0
CHAR_07921,Staff,108,87,24.0
CHAR_03565,Staff,142,24,86.0
CHAR_11910,Shield,84,55,47.0
CHAR_10753,Shield,63,63,60.0
CHAR_07882,Sword,75,90,15.0
CHAR_01609,Bow,52,19,16.0
CHAR_03096,Shield,98,13,77.0
CHAR_08013,Shield,72,79,18.0
CHAR_02415,Sword,109,21,23.0
CHAR_02017,Bow,59,10,30.0
CHAR_02971,Sword,71,20,20.0
CHAR_06424,Sword,138,83,21.0
CHAR_04125,Staff,138,8,84.0
CHAR_05846,Bow,68,18,91.0
CHAR_05375,Staff,52,19,75.0
CHAR_11758,Sword,80,64,55.0
CHAR_11501,Shield,70,60,48.0
CHAR_03246,Staff,64,23,87.0
CHAR_00124,Shield,78,23,19.0
CHAR_01106,Sword,67,23,19.0
CHAR_11202,Bow,73,54,58.0
CHAR_08124,Bow,76,98,7.0
CHAR_00840,Shield,130,20,17.0
CHAR_06394,Shield,105,81,20.0
CHAR_11864,Staff,87,50,53.0
CHAR_05649,Shield,141,13,91.0
CHAR_10979,Shield,133,57,45.0
CHAR_03341,Sword,140,19,85.0
CHAR_00598,Sword,80,18,22.0
CHAR_02123,Staff,55,19,20.0
CHAR_05512,Sword,129,21,81.0
CHAR_08414,Shield,50,82,17.0
CHAR_09440,Sword,120,37,51.0
CHAR_10139,Staff,91,72,47.0
CHAR_09118,Bow,58,67,48.0
CHAR_11593,Bow,147,59,63.0
CHAR_05999,Shield,71,25,79.0
CHAR_02197,Staff,103,20,18.0
CHAR_04051,Bow,77,22,89.0
CHAR_01216,Bow,141,17,29.0
CHAR_03362,Shield,147,17,85.0
CHAR_02501,Bow,79,25,23.0
CHAR_00725,Staff,121,19,23.0
CHAR_07136,Sword,98,83,17.0
CHAR_00978,Bow,63,12,23.0
CHAR_00808,Sword,96,26,23.0
CHAR_07338,Bow,109,80,19.0
CHAR_01475,Staff,63,23,23.0
CHAR_09009,Sword,120,65,69.0
CHAR_07334,Sword,120,91,24.0
CHAR_08009,Shield,81,96,26.0
CHAR_04906,Staff,112,21,80.0
CHAR_10804,Sword,86,61,70.0
CHAR_10829,Staff,115,51,67.0
CHAR_04930,Staff,133,24,83.0
CHAR_04542,Shield,62,25,85.0
CHAR_03962,Shield,59,23,89.0
CHAR_10128,Shield,102,51,54.0
CHAR_02671,Shield,118,23,20.0
CHAR_07103,Sword,62,76,18.0
CHAR_01235,Bow,60,28,14.0
CHAR_01225,Shield,138,19,23.0
CHAR_01764,Sword,137,19,15.0
CHAR_09700,Sword,146,44,51.0
CHAR_07680,Staff,129,75,22.0
CHAR_10571,Shield,70,52,62.0
CHAR_09749,Shield,81,63,64.0
CHAR_09672,Bow,118,64,54.0
CHAR_03217,Sword,51,13,87.0
CHAR_05737,Bow,93,19,97.0
CHAR_00287,Bow,50,23,19.0
CHAR_07436,Staff,123,68,24.0
CHAR_02966,Sword,71,22,24.0
CHAR_03164,Shield,57,29,91.0
CHAR_11289,Sword,65,47,63.0
CHAR_10660,Sword,104,66,56.0
CHAR_01657,Bow,124,27,15.0
CHAR_01975,Shield,64,18,13.0
CHAR_02397,Staff,101,15,24.0
CHAR_00452,Bow,146,15,19.0
CHAR_02710,Shield,130,16,20.0
CHAR_10984,Bow,108,56,58.0
CHAR_06792,Sword,146,95,6.0
CHAR_03681,Shield,118,22,77.0
CHAR_06715,Bow,64,86,15.0
CHAR_00422,Shield,66,19,22.0
CHAR_08456,Bow,107,88,11.0
CHAR_05316,Shield,63,19,90.0
CHAR_00657,Staff,84,20,10.0
CHAR_03301,Sword,66,11,90.0
CHAR_10104,Sword,139,50,54.0
CHAR_02845,Sword,119,15,17.0
CHAR_04066,Shield,100,18,83.0
CHAR_09401,Shield,147,43,58.0
CHAR_05244,Bow,54,16,
CHAR_01001,Sword,72,25,20.0
CHAR_04198,Sword,73,31,93.0
CHAR_02418,Sword,144,22,17.0
CHAR_00875,Shield,149,29,26.0
CHAR_10888,Bow,107,53,47.0
CHAR_06726,Bow,104,90,28.0
CHAR_03847,Sword,141,23,87.0
CHAR_00961,Staff,97,27,29.0
CHAR_01580,Staff,111,21,21.0
CHAR_09725,Staff,68,64,47.0
CHAR_07328,Staff,139,85,18.0
CHAR_02206,Sword,65,27,26.0
CHAR_04266,Staff,106,25,82.0
CHAR_08380,Shield,129,84,38.0
CHAR_11901,Sword,79,52,60.0
CHAR_04231,Bow,92,30,78.0
CHAR_00757,Sword,84,21,30.0
CHAR_04866,Staff,100,25,86.0
CHAR_05406,Shield,85,32,80.0
CHAR_05313,Sword,106,15,77.0
CHAR_02284,Sword,89,18,28.0
CHAR_08873,Bow,126,91,30.0
CHAR_10413,Sword,148,57,48.0
CHAR_05507,Bow,78,15,83.0
CHAR_05309,Bow,104,18,78.0
CHAR_10655,Staff,145,54,48.0
CHAR_04827,Staff,56,19,87.0
CHAR_09245,Shield,144,58,52.0
CHAR_07313,Shield,123,78,21.0
CHAR_00807,Staff,122,18,10.0
CHAR_03907,Bow,81,18,99.0
CHAR_06141,Sword,75,78,14.0
CHAR_07459,Staff,145,85,30.0
CHAR_09988,Bow,112,62,68.0
CHAR_01956,Staff,53,9,19.0
CHAR_02445,Bow,56,21,19.0
CHAR_08351,Bow,57,90,22.0
CHAR_09792,Sword,107,66,53.0
CHAR_08517,Shield,76,82,24.0
CHAR_11827,Bow,124,53,59.0
CHAR_02402,Staff,139,17,23.0
CHAR_08644,Bow,55,86,21.0
CHAR_01073,Shield,90,14,19.0
CHAR_10361,Shield,125,53,50.0
CHAR_03398,Staff,128,25,82.0
CHAR_04240,Bow,148,24,95.0
CHAR_06524,Bow,143,80,18.0
CHAR_05436,Staff,105,21,84.0
CHAR_07585,Bow,75,88,5.0
CHAR_10197,Bow,142,72,55.0
CHAR_02091,Shield,84,22,16.0
CHAR_04527,Staff,92,18,79.0
CHAR_11992,Staff,142,58,63.0
CHAR_01698,Shield,111,23,21.0
CHAR_08960,Staff,140,89,27.0
CHAR_10061,Bow,58,48,61.0
CHAR_11004,Bow,92,45,61.0
CHAR_08704,Shield,53,76,27.0
CHAR_08992,Shield,87,86,
CHAR_01003,Sword,58,17,22.0
CHAR_10906,Bow,84,46,70.0
CHAR_10763,Staff,129,58,69.0
CHAR_07696,Bow,77,89,20.0
CHAR_04651,Staff,145,18,86.0
CHAR_10030,Shield,129,70,43.0
CHAR_10012,Bow,112,53,49.0
CHAR_06156,Sword,59,86,18.0
CHAR_01485,Sword,77,25,12.0
CHAR_11069,Bow,107,49,52.0
CHAR_05368,Shield,133,30,77.0
CHAR_01411,Sword,99,23,20.0
CHAR_06289,Sword,73,81,23.0
CHAR_11316,Sword,73,53,57.0
CHAR_10889,Staff,95,53,59.0
CHAR_10840,Staff,69,63,42.0
CHAR_00709,Bow,120,28,20.0
CHAR_09560,Sword,109,51,62.0
CHAR_03603,Staff,62,23,83.0
CHAR_00985,Shield,112,14,10.0
CHAR_03076,Staff,99,12,83.0
CHAR_06169,Shield,96,85,9.0
CHAR_11525,Shield,119,46,59.0
CHAR_08375,Bow,128,90,22.0
CHAR_06713,Sword,96,90,16.0
CHAR_05077,Staff,61,27,79.0
CHAR_04101,Sword,90,19,86.0
CHAR_07747,Sword,59,89,31.0
CHAR_02722,Staff,83,15,
CHAR_11229,Sword,72,61,41.0
CHAR_01268,Shield,104,16,14.0
CHAR_02462,Sword,121,22,25.0
CHAR_11905,Sword,141,50,55.0
CHAR_00268,Bow,149,18,21.0
CHAR_03580,Staff,141,18,94.0
CHAR_04750,Shield,95,20,87.0
CHAR_07757,Sword,88,76,22.0
CHAR_07149,Bow,120,82,13.0
